,age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
22868,54,21.210977008205873,0.0,0.0,40,3,10,0,3,0,3,1,39,1
22869,40,20.598586830111326,0.0,2.28060831850158,40,3,11,1,10,1,3,0,39,0
22870,40,16.671336037361428,0.0,0.0,50,3,2,0,3,0,3,1,39,1
22871,40,17.862062789202206,0.0,0.0,42,2,10,1,11,1,3,1,39,0
22872,35,22.837565709081343,0.0,2.334195048826753,40,3,1,0,3,0,3,1,39,0
22873,32,21.096168182497408,0.0,0.0,40,3,1,1,14,1,3,1,39,0
22874,49,21.129586002795126,0.0,0.0,50,4,14,0,12,0,3,1,39,0
22875,31,20.564434548384845,0.0,0.0,40,3,10,1,1,1,3,0,39,0
22876,58,19.237175273450156,0.0,0.0,40,3,8,0,1,0,0,1,30,0
22877,26,18.18006463269785,0.0,0.0,50,3,8,1,4,1,3,1,39,0
22878,35,18.947111551478155,0.0,0.0,40,4,5,0,5,0,3,1,39,0
22879,25,17.930236760560465,0.0,0.0,40,3,14,1,7,1,3,1,19,0
22880,43,24.399216416495378,0.0,0.0,40,3,2,0,1,0,1,1,39,0
22881,32,21.305595707519142,0.0,0.0,35,3,14,1,1,1,3,1,39,0
22882,45,19.862941293954748,0.0,0.0,60,3,8,0,10,0,3,1,39,1
22883,48,19.456324004875544,0.0,0.0,40,3,10,1,7,1,1,1,39,0
22884,31,22.409933899259567,0.0,0.0,40,3,4,1,8,1,3,1,26,0
22885,20,18.960476056647042,0.0,0.0,25,0,14,1,0,1,3,0,39,0
22886,28,25.13164452799077,0.0,0.0,40,3,10,1,13,1,3,1,39,0
22887,50,22.147735115644675,0.0,0.0,60,4,8,2,10,1,3,0,39,0
22888,22,25.597753658283956,0.0,0.0,40,3,10,1,1,1,1,1,39,0
22889,19,18.754617997351595,0.0,0.0,20,3,14,1,12,1,3,0,39,0
22890,38,25.97725453497511,0.0,0.0,63,3,8,0,4,0,3,1,39,1
22891,23,24.769487388637707,0.0,0.0,40,3,10,1,14,1,3,1,39,0
22892,24,22.009549565537966,0.0,0.0,40,3,8,1,4,1,3,1,39,0
22893,26,23.04713443797581,0.0,0.0,40,3,7,0,4,2,3,0,39,0
22894,45,21.35705706973514,0.0,0.0,40,2,10,2,13,1,3,0,39,0
22895,88,16.18022069177162,0.0,0.0,40,3,14,2,1,1,3,0,39,0
22896,19,18.85920970445711,0.0,0.0,15,3,1,1,1,1,2,0,35,0
22897,24,20.779819056867588,0.0,0.0,50,3,10,1,4,1,3,1,39,0
22898,84,18.884614330479675,0.0,0.0,20,0,4,0,0,0,3,1,39,0
22899,48,20.16260007202895,0.0,0.0,40,3,0,0,5,0,1,1,39,0
22900,46,18.79296660244848,0.0,0.0,40,3,14,0,3,0,0,1,40,0
22901,31,19.67090339705448,0.0,0.0,50,3,10,0,3,0,3,1,39,0
22902,58,14.262047466790898,0.0,0.0,40,3,10,2,1,1,2,1,39,0
22903,35,23.96344012796664,0.0,0.0,40,2,10,0,3,0,3,1,39,0
22904,36,21.46868755728053,0.0,0.0,40,3,10,1,3,1,1,1,39,0
22905,36,20.742018540201855,0.0,0.0,55,3,13,0,10,0,3,1,39,1
22906,47,18.868632170915152,0.0,0.0,40,2,11,0,10,0,3,1,39,1
22907,57,18.70817239228554,0.0,0.0,52,3,6,2,8,1,1,1,0,0
22908,30,18.53625588486511,0.0,0.0,45,3,14,2,4,1,3,0,39,0
22909,30,21.170965313761446,0.0,0.0,40,2,11,0,10,0,3,1,39,0
22910,19,21.168277489280307,2.9113021834918844,0.0,40,0,2,0,0,1,3,0,39,1
22911,30,17.030348110672293,0.0,0.0,43,3,8,1,4,1,3,1,39,0
22912,23,21.092172933011888,0.0,0.0,40,2,14,1,11,1,3,1,39,1
22913,41,19.69735577389305,0.0,0.0,50,4,13,0,10,0,3,1,39,1
22914,52,25.809680838856714,0.0,0.0,60,3,14,2,4,1,3,1,39,0
22915,27,17.976247608288677,0.0,0.0,40,3,7,1,1,1,3,1,39,0
22916,59,20.27949276173455,0.0,0.0,45,3,10,0,3,0,3,1,39,0
22917,21,20.754669634071714,0.0,0.0,36,3,10,1,12,1,3,0,39,0
22918,60,20.438082444092995,0.0,0.0,40,3,10,2,7,1,3,0,39,0
22919,69,14.988356821022412,0.0,0.0,34,2,13,0,1,0,3,1,39,1
22920,24,21.066148305658555,0.0,0.0,40,3,10,1,12,1,3,1,39,0
22921,19,18.638833182952602,0.0,0.0,25,3,10,1,12,1,1,1,39,0
22922,60,21.116030804196445,0.0,0.0,20,2,7,0,10,0,3,1,26,0
22923,64,12.204493267825976,0.0,0.0,35,3,14,2,13,1,3,0,39,0
22924,39,20.82472637973406,0.0,0.0,60,3,7,0,4,0,3,1,39,1
22925,51,21.97396301794421,0.0,0.0,45,3,7,0,4,0,3,1,39,1
22926,51,19.286395519169353,0.0,0.0,35,3,0,2,3,1,1,0,39,0
22927,25,24.112006436261822,0.0,0.0,40,3,14,2,13,1,3,0,39,0
22928,17,24.0160790310885,0.0,0.0,4,0,0,1,0,1,3,0,39,0
22929,37,20.195216883145687,0.0,0.0,40,3,14,2,13,1,3,0,39,0
22930,74,25.03609774189535,0.0,0.0,14,4,10,2,5,1,3,0,39,0
22931,26,19.406541696172,0.0,0.0,40,2,8,0,4,0,1,1,39,1
22932,23,26.863289727905293,0.0,0.0,30,3,10,1,8,1,1,1,39,0
22933,57,13.901386428188605,0.0,0.0,36,3,13,0,10,0,3,1,39,1
22934,20,24.954339056946402,0.0,0.0,15,3,1,1,14,1,3,1,39,0
22935,37,21.187780493247786,0.0,0.0,40,3,10,0,5,0,3,1,39,0
22936,46,18.750068592216202,0.0,0.0,40,3,8,0,12,0,3,1,39,0
22937,39,24.838261192127757,0.0,0.0,45,3,14,2,10,1,3,0,39,1
22938,40,17.017173227390817,0.0,0.0,30,3,10,2,7,1,3,0,39,0
22939,50,12.547844605637762,0.0,0.0,40,2,10,0,6,0,3,1,39,0
22940,25,22.727653255897504,0.0,0.0,35,3,12,1,5,1,3,1,26,0
22941,44,17.09681884161851,0.0,0.0,45,3,10,0,1,0,3,1,39,0
22942,41,25.4850897539314,0.0,0.0,40,3,10,0,14,0,3,1,39,0
22943,30,25.212273072094675,0.0,2.323929576704881,15,4,10,0,10,0,3,1,39,1
22944,38,21.768875764239482,0.0,0.0,50,3,7,0,6,0,3,1,39,0
22945,54,23.30516550735602,0.0,0.0,40,3,0,0,6,0,3,1,39,0
22946,40,20.86725434431765,0.0,0.0,52,1,10,2,1,1,1,0,39,0
22947,37,21.636196137747532,2.7024461054414277,0.0,40,3,1,0,6,0,1,1,39,1
22948,46,12.031702848457511,2.9113021834918844,0.0,40,1,8,0,4,0,3,1,39,1
22949,38,16.32326160396518,0.0,0.0,45,3,10,2,10,1,3,1,39,0
22950,20,21.539058228175513,0.0,0.0,10,3,14,1,4,1,3,0,39,0
22951,71,20.548720787234046,0.0,0.0,3,0,7,0,0,0,3,1,39,0
22952,35,15.396996490741786,0.0,0.0,40,3,14,0,5,0,3,1,26,0
22953,62,17.696634704720417,0.0,0.0,40,3,8,0,4,0,3,1,39,1
22954,34,24.35437814617834,0.0,0.0,45,3,8,1,10,1,3,0,5,0
22955,56,19.49193476403289,0.0,0.0,90,4,10,0,14,0,3,1,39,0
22956,30,19.260380635688858,0.0,0.0,20,2,11,0,10,0,0,1,36,0
22957,17,15.262087679934622,0.0,0.0,20,3,1,1,1,1,3,0,39,0
22958,18,21.908260409625797,2.03328611011318,0.0,4,4,1,1,8,1,3,0,39,0
22959,35,17.710737109943175,0.0,0.0,40,3,1,0,5,0,3,1,39,0
22960,21,20.714959404350697,0.0,0.0,1,3,10,1,7,1,1,1,39,0
22961,46,19.347542397074424,0.0,0.0,50,4,10,2,3,1,3,1,39,0
22962,33,12.511496130950764,0.0,0.0,60,4,14,0,3,0,3,1,39,0
22963,27,18.971030180442277,0.0,0.0,40,3,14,1,12,1,3,0,39,0
22964,36,25.39002550696429,0.0,0.0,40,3,14,0,3,0,3,1,39,1
22965,42,17.65435113332725,0.0,0.0,40,3,5,0,14,0,3,1,39,0
22966,35,21.18244292102302,0.0,0.0,50,3,10,0,14,0,3,1,39,0
22967,25,22.507259860025208,0.0,0.0,40,3,8,2,4,1,3,1,39,0
22968,47,17.64125145530995,0.0,0.0,40,1,8,0,10,0,3,1,39,1
22969,44,19.407225769396963,2.9113021834918844,0.0,75,2,13,0,10,0,3,1,39,1
22970,51,12.008526787061461,2.7024461054414277,0.0,40,1,10,0,14,0,3,1,39,1
22971,53,17.58014455448148,0.0,0.0,42,3,10,0,10,0,3,1,39,1
22972,47,18.32603922435629,0.0,0.0,40,3,10,0,11,0,3,1,39,0
22973,20,23.234054031034912,0.0,0.0,40,3,1,1,6,1,1,1,39,0
22974,32,22.125772148726565,0.0,0.0,70,3,14,2,7,1,1,0,39,0
22975,28,20.68722907645553,0.0,0.0,50,3,10,0,3,0,3,1,39,0
22976,58,17.676662523564595,0.0,0.0,40,0,4,0,0,0,3,1,39,0
22977,52,19.47354446746788,0.0,0.0,40,3,10,2,12,1,3,0,39,0
22978,35,20.79323561693388,0.0,0.0,40,3,11,2,10,1,3,1,39,1
22979,30,20.307372530849197,0.0,0.0,40,3,14,0,3,0,3,1,39,0
22980,33,18.142000779614598,2.667969105544465,0.0,50,3,14,1,1,1,3,0,39,0
22981,56,17.008897957713067,0.0,0.0,38,2,8,2,10,1,3,0,0,0
22982,21,21.267884086515323,0.0,0.0,20,3,14,1,8,1,3,0,39,0
22983,56,13.437476604200159,0.0,0.0,40,0,14,1,0,1,1,0,39,0
22984,56,20.972194039349116,0.0,2.3139646691309244,65,3,8,0,10,0,3,1,39,1
22985,45,19.646849738852257,2.9113021834918844,0.0,40,3,8,0,3,0,3,1,39,1
22986,20,17.07682349516812,0.0,0.0,20,3,14,1,4,1,3,0,39,0
22987,62,19.372692439655474,0.0,0.0,40,2,10,0,8,0,3,1,39,1
22988,24,21.04839631258639,0.0,0.0,30,3,8,1,12,1,3,0,39,0
22989,52,14.050473473816359,0.0,0.0,40,1,8,2,1,1,1,0,39,0
22990,23,14.069272783206229,0.0,0.0,40,3,10,0,12,0,3,1,39,0
22991,36,21.1167211317357,0.0,0.0,40,3,11,0,4,0,3,1,39,1
22992,40,28.87133245095238,0.0,0.0,40,3,14,1,3,1,3,1,39,0
22993,30,22.30330543331325,0.0,0.0,40,3,14,0,7,0,3,1,27,0
22994,41,23.290912151156675,0.0,0.0,35,3,6,0,14,0,3,1,39,0
22995,59,21.036053252699677,0.0,0.0,40,3,10,0,14,0,3,1,39,1
22996,27,23.957388095126504,0.0,0.0,37,3,11,1,4,1,3,1,39,0
22997,19,20.449347186449675,0.0,0.0,23,0,14,1,0,1,3,1,39,0
22998,41,18.45911436050251,0.0,0.0,50,3,14,1,4,1,3,1,39,0
22999,27,21.32758575903099,0.0,0.0,35,3,8,1,6,1,3,1,39,0
23000,50,21.59748823392505,0.0,0.0,40,3,10,2,7,1,3,0,39,0
23001,29,24.10629764486905,0.0,0.0,40,3,4,1,8,1,3,0,8,0
23002,38,21.265414828940067,0.0,0.0,55,3,8,0,4,0,3,1,39,1
23003,30,20.281081285022456,0.0,0.0,60,3,10,1,7,1,3,1,39,0
23004,48,18.187590605559496,0.0,0.0,55,3,8,0,10,0,3,1,39,0
23005,39,22.75046833888467,2.6868589810723695,0.0,40,2,7,0,3,0,1,1,39,1
23006,40,21.160075933475106,0.0,0.0,40,3,7,0,10,0,3,1,39,0
23007,27,21.689707417601024,0.0,0.0,40,2,1,0,3,0,3,1,26,0
23008,59,19.094208794361784,0.0,0.0,40,4,11,0,3,0,3,1,39,1
23009,31,23.075447786597408,0.0,0.0,20,0,10,2,0,1,1,0,39,0
23010,34,20.328356052933195,0.0,0.0,50,3,10,0,1,0,3,1,39,1
23011,47,20.778648747440307,0.0,0.0,60,3,13,1,8,1,3,1,39,1
23012,64,23.553866835449554,0.0,0.0,20,3,3,0,12,0,3,1,39,0
23013,29,24.837380156833245,0.0,0.0,40,3,6,0,7,0,3,1,26,0
23014,38,19.589336407747485,0.0,0.0,40,2,10,1,14,1,3,1,39,0
23015,42,21.4803253690276,0.0,2.311929867334273,40,3,8,0,12,0,3,1,39,1
23016,49,18.778750250669237,0.0,0.0,60,3,8,0,12,0,3,1,39,1
23017,53,17.728800189996527,0.0,0.0,40,3,14,0,13,0,3,1,39,0
23018,35,21.570039180468008,0.0,0.0,50,3,14,0,1,0,3,1,39,1
23019,70,19.180315240942925,0.0,0.0,40,0,8,0,0,0,0,1,3,0
23020,38,18.09893273842434,0.0,0.0,40,3,10,0,3,0,3,1,39,0
23021,36,19.769288528377686,0.0,0.0,40,3,8,2,12,1,0,0,35,0
23022,34,17.786305162243107,0.0,0.0,55,4,8,0,12,0,0,1,19,0
23023,24,18.52537319603471,0.0,0.0,10,3,8,1,10,1,3,1,18,0
23024,23,21.08404225044764,0.0,0.0,40,3,14,1,1,1,3,0,39,0
23025,21,25.32085798786859,0.0,0.0,35,3,14,1,1,1,3,0,39,0
23026,47,20.95947142210904,0.0,0.0,40,3,14,2,1,1,3,0,39,0
23027,59,16.04981569452683,2.5684781268308794,0.0,40,3,5,1,5,1,3,1,39,0
23028,33,19.245352294760448,0.0,0.0,50,1,7,2,4,1,3,1,39,1
23029,63,21.925642843029706,0.0,0.0,35,4,14,0,7,0,3,1,39,1
23030,18,19.56694947189299,0.0,0.0,60,2,10,1,8,1,3,1,39,0
23031,32,13.41702895186312,0.0,0.0,50,3,8,1,10,1,3,0,39,0
23032,33,27.581225448758552,0.0,0.0,40,3,8,0,4,0,1,1,0,0
23033,19,21.324337993518622,0.0,0.0,40,3,10,1,6,1,3,1,39,0
23034,27,19.11464558415722,0.0,0.0,40,2,10,1,10,1,3,1,39,0
23035,40,13.650582472526013,0.0,0.0,48,3,14,2,14,1,3,1,39,1
23036,38,19.10762559268985,0.0,0.0,40,4,7,0,14,0,3,1,39,0
23037,20,12.570182710910862,0.0,0.0,47,3,10,1,5,1,3,1,39,0
23038,35,20.363944751600116,0.0,0.0,70,4,10,2,14,1,3,1,39,0
23039,22,25.33759596805055,0.0,0.0,40,3,14,1,1,1,3,0,39,0
23040,40,15.04901845446829,0.0,0.0,50,3,11,0,10,0,3,1,39,1
23041,34,21.101411831086157,2.4432941369815784,0.0,40,3,14,0,13,0,3,1,39,1
23042,23,23.27694974784808,0.0,0.0,40,3,0,1,6,1,3,1,39,0
23043,26,21.810487908276805,0.0,0.0,40,3,8,1,1,1,3,1,39,0
23044,53,18.229993545253272,0.0,0.0,60,3,14,0,5,0,3,1,39,0
23045,34,20.019783127728097,0.0,0.0,40,3,14,0,3,0,3,1,39,1
23046,39,20.430933576326012,0.0,0.0,40,3,10,0,3,0,3,1,39,0
23047,25,24.995054532734727,0.0,0.0,40,3,6,0,3,0,3,1,26,0
23048,18,23.381208140808344,0.0,0.0,20,3,1,1,12,1,3,1,39,0
23049,65,20.352567182347975,0.0,0.0,40,3,8,1,4,1,3,1,39,0
23050,49,21.962526451869483,0.0,0.0,40,4,8,1,4,1,3,0,39,0
23051,64,15.885245955669857,0.0,0.0,40,3,0,0,8,0,1,1,39,0
23052,68,20.316650257666794,0.0,0.0,40,3,8,0,4,0,3,1,39,1
23053,56,20.48122631233962,0.0,0.0,40,4,14,2,8,1,3,0,39,0
23054,68,25.48774757803888,0.0,2.4902596713354193,40,1,10,2,10,1,3,0,39,0
23055,35,18.035772846886903,0.0,0.0,48,3,8,0,10,0,3,1,39,1
23056,50,23.533196546958465,0.0,0.0,12,1,10,1,1,1,1,0,39,0
23057,45,20.527019198603767,0.0,0.0,28,3,10,2,1,1,3,0,39,0
23058,43,23.789287667165716,0.0,0.0,40,3,8,0,4,0,3,1,39,0
23059,39,18.96982174709856,0.0,0.0,40,3,14,2,1,1,1,0,39,0
23060,37,22.51650720249355,2.254715049087178,0.0,40,3,10,2,3,1,3,1,39,0
23061,45,22.920564189659974,0.0,0.0,50,3,8,0,13,0,3,1,39,1
23062,20,17.140573245674496,0.0,0.0,10,0,14,1,0,1,3,0,39,0
23063,36,23.012298014904758,0.0,0.0,45,3,7,1,13,1,3,0,39,0
23064,26,24.689146102435814,0.0,0.0,40,3,14,1,1,1,3,0,39,0
23065,36,25.277025308848692,0.0,0.0,32,3,8,1,10,1,3,0,39,0
23066,47,19.658114289099995,0.0,0.0,60,3,8,1,1,1,3,1,39,0
23067,34,21.3890133152207,0.0,2.3270474132896175,40,3,10,1,7,1,1,1,39,0
23068,53,24.423173588882907,0.0,0.0,30,3,14,2,12,1,3,0,39,0
23069,32,20.183368986691224,0.0,2.2683537908425095,42,3,8,2,7,1,3,0,39,0
23070,44,18.31449238844873,0.0,0.0,40,4,4,0,3,0,3,1,39,0
23071,25,26.083419360615025,0.0,0.0,40,3,10,1,6,1,3,1,26,0
23072,35,25.360495357438985,0.0,0.0,36,3,4,1,5,1,3,1,39,0
23073,34,13.076025972760092,0.0,0.0,40,3,7,2,10,1,3,0,39,0
23074,42,19.674088572389813,0.0,0.0,40,3,14,0,3,0,3,1,39,0
23075,47,14.100408788734407,0.0,0.0,4,3,10,2,8,1,3,0,39,0
23076,23,21.078011475057302,0.0,0.0,37,3,10,1,3,1,3,1,26,0
23077,56,22.48059356280616,0.0,0.0,40,2,10,2,4,1,3,0,39,0
23078,50,14.463694906824342,2.9113021834918844,0.0,50,3,9,0,10,0,3,1,39,1
23079,38,20.2551386660606,0.0,0.0,60,3,10,0,14,0,3,1,39,0
23080,46,22.9687247925029,0.0,0.0,40,3,7,0,4,0,3,1,39,1
23081,47,18.44757683648847,0.0,0.0,57,3,7,2,1,1,3,0,39,0
23082,38,20.723981534024194,2.473354866014705,0.0,80,4,10,0,8,0,3,1,22,0
23083,42,23.198672571509597,0.0,0.0,46,3,10,0,14,0,3,1,39,0
23084,48,17.857191478658564,0.0,0.0,40,3,10,0,12,0,3,1,39,0
23085,27,19.112139332282442,0.0,0.0,50,3,10,1,4,1,3,0,39,0
23086,40,24.31264892248811,0.0,0.0,36,3,7,0,10,2,3,0,39,0
23087,53,18.76817075401155,3.5938096706605864,0.0,37,3,9,0,10,2,3,0,39,1
23088,75,20.183946675539918,0.0,0.0,30,4,7,2,4,1,3,0,39,0
23089,39,20.742018540201855,0.0,0.0,48,3,8,0,10,0,3,1,39,1
23090,46,22.758701468789766,0.0,0.0,40,1,7,2,1,1,3,0,39,0
23091,51,19.840252475890612,0.0,0.0,40,3,10,2,7,1,1,0,39,0
23092,34,20.502928450660967,0.0,0.0,40,3,10,2,8,1,3,1,39,0
23093,23,20.156405710055882,0.0,0.0,40,3,14,0,12,0,3,1,39,0
23094,32,21.501884806283222,0.0,0.0,45,3,7,1,8,1,3,1,39,0
23095,45,16.66512778687953,0.0,0.0,55,4,14,1,12,1,3,1,39,0
23096,21,18.19780432182722,0.0,0.0,40,3,14,1,8,1,3,1,39,0
23097,36,20.067284695557017,0.0,0.0,44,3,10,0,3,0,3,1,39,0
23098,40,21.647294927773615,0.0,0.0,50,3,0,0,3,0,3,1,39,0
23099,20,23.921600184680276,0.0,0.0,40,0,0,2,0,1,3,0,39,0
23100,68,22.06281740492373,0.0,0.0,20,3,6,2,5,1,1,1,39,0
23101,40,17.2831482811859,0.0,0.0,40,3,8,0,12,0,3,1,39,1
23102,20,18.793644560756466,0.0,0.0,24,3,14,1,1,1,3,0,39,0
23103,48,19.484199606385097,0.0,0.0,40,2,11,2,10,1,3,0,39,1
23104,27,17.727813090513845,0.0,0.0,45,3,8,1,12,1,3,1,39,0
23105,57,20.30740238315236,0.0,0.0,40,1,7,1,13,1,3,1,39,0
23106,54,20.075786886819245,0.0,0.0,98,3,10,0,4,0,3,1,39,1
23107,47,12.30152264982736,0.0,0.0,40,3,10,2,8,1,3,0,39,0
23108,30,17.876740377969906,0.0,0.0,40,2,14,0,3,0,3,1,39,0
23109,17,21.55183127429739,0.0,0.0,40,0,1,1,0,1,3,1,39,0
23110,35,24.854054969419344,0.0,0.0,45,3,14,0,3,0,2,1,39,1
23111,56,21.101731114866624,0.0,0.0,40,2,2,1,6,1,3,1,39,0
23112,20,22.20654890539386,0.0,0.0,28,3,10,1,6,1,3,1,39,0
23113,38,20.520136516135885,0.0,0.0,38,2,8,0,10,0,3,1,39,0
23114,19,20.219757638520765,0.0,0.0,25,3,14,1,12,1,3,0,39,0
23115,24,22.813453229889397,2.03328611011318,0.0,40,3,10,1,3,1,3,1,0,0
23116,31,24.866827681857643,0.0,0.0,40,3,14,1,1,1,3,1,11,0
23117,44,22.944382296217274,0.0,0.0,60,2,8,1,10,1,3,1,39,0
23118,21,19.535672572862453,0.0,2.2702496239805665,12,2,14,1,12,1,1,0,39,0
23119,41,20.34565429289977,0.0,0.0,40,3,14,0,3,0,3,1,39,0
23120,18,22.690915701457964,0.0,0.0,16,3,1,1,8,1,3,0,39,0
23121,23,18.02741501365735,0.0,0.0,40,3,6,1,14,1,3,1,39,0
23122,37,21.600267079903862,0.0,0.0,32,2,14,0,8,0,2,1,39,0
23123,46,16.877316636659955,0.0,0.0,30,0,7,2,0,1,3,1,39,0
23124,43,16.486790919627158,0.0,0.0,45,4,8,2,12,1,3,1,39,0
23125,31,24.138161463524515,0.0,0.0,40,3,3,0,7,0,3,1,26,0
23126,40,23.899105128655115,0.0,0.0,40,3,14,2,14,1,3,1,39,1
23127,27,18.057168768155808,0.0,0.0,12,3,13,2,10,1,3,0,39,0
23128,64,21.11372036959748,0.0,0.0,40,2,14,1,14,1,3,1,39,0
23129,31,18.85920970445711,0.0,0.0,40,1,7,1,10,1,3,1,39,0
23130,48,21.9893329656591,0.0,0.0,45,3,11,0,4,0,1,1,39,0
23131,37,21.265414828940067,0.0,0.0,20,4,8,0,12,0,3,1,2,1
23132,28,21.36218791927925,0.0,0.0,24,3,14,2,13,1,3,1,39,0
23133,42,20.841978681084353,0.0,0.0,40,3,14,0,3,0,3,1,39,0
23134,60,17.475830441052647,0.0,0.0,60,3,5,0,12,0,3,1,39,0
23135,17,19.978057666453868,0.0,0.0,20,3,1,1,8,1,3,0,39,0
23136,21,23.473137905710495,0.0,0.0,30,0,14,1,0,1,3,0,39,0
23137,46,13.69109171036991,0.0,0.0,40,3,0,2,1,1,1,1,39,0
23138,18,19.328701849871265,0.0,0.0,40,3,10,1,1,1,3,0,39,0
23139,22,22.413154172137236,0.0,0.0,27,3,10,1,8,1,3,1,39,0
23140,44,17.014788345340264,0.0,0.0,60,4,8,2,4,1,3,1,39,0
23141,36,17.306924373077003,0.0,0.0,40,3,10,0,12,0,3,1,39,0
23142,65,21.726194824896176,0.0,0.0,40,3,7,2,4,1,3,0,39,0
23143,26,25.994906332200042,0.0,0.0,40,3,10,1,8,1,3,1,26,0
23144,21,23.328180509106307,0.0,0.0,25,3,0,0,8,0,3,1,39,0
23145,41,20.066542173227273,0.0,2.3677546125044886,40,3,10,2,3,1,3,1,39,0
23146,28,13.831626015082447,0.0,0.0,35,3,14,1,8,1,3,0,39,0
23147,27,21.02306961312297,0.0,0.0,40,3,14,1,7,1,3,0,39,0
23148,19,23.058949440609556,0.0,0.0,12,2,14,1,8,1,1,1,39,0
23149,40,21.305544007519487,0.0,0.0,40,3,14,0,14,0,3,1,39,0
23150,19,21.740368648294023,0.0,0.0,15,3,10,1,6,1,3,1,39,0
23151,40,12.914963528101985,2.418325592607133,0.0,40,3,7,0,14,0,3,1,39,0
23152,37,19.05465510099666,0.0,0.0,40,3,10,1,3,1,3,1,39,0
23153,33,27.225429064372868,0.0,0.0,40,3,14,0,1,0,1,1,39,1
23154,34,16.236115807165703,0.0,0.0,40,3,10,0,8,0,3,1,39,0
23155,44,20.980374189303095,0.0,0.0,40,2,7,1,11,1,3,1,39,0
23156,33,27.81767382748651,0.0,0.0,40,3,14,2,1,1,1,0,39,0
23157,72,22.575839291736244,2.3621912343613007,0.0,10,2,10,0,4,0,3,1,39,0
23158,19,22.71561205441848,0.0,0.0,40,3,10,1,12,1,3,0,39,0
23159,59,13.473394756338305,0.0,0.0,36,3,7,2,10,1,3,0,39,0
23160,40,23.24204290204452,0.0,0.0,40,3,10,2,11,1,1,0,39,0
23161,35,20.897946531701823,0.0,0.0,40,3,10,2,10,1,3,0,39,0
23162,22,15.597359366013194,0.0,0.0,45,3,7,1,1,1,3,1,39,0
23163,41,21.05311313643757,0.0,0.0,40,3,11,1,10,1,3,0,39,0
23164,59,19.613602025088007,0.0,0.0,50,3,14,0,13,0,3,1,39,1
23165,50,21.035086356913407,0.0,0.0,40,3,2,2,6,1,3,1,39,0
23166,21,21.205709371296674,0.0,0.0,10,3,7,1,1,1,3,0,39,0
23167,40,21.783377663299895,0.0,0.0,40,3,10,0,4,0,3,1,39,0
23168,22,15.301875358248148,0.0,0.0,40,3,10,1,12,1,3,1,39,0
23169,43,20.847830301309354,0.0,0.0,40,3,4,2,7,1,3,0,26,0
23170,17,19.08382186354024,0.0,0.0,16,3,1,1,14,1,3,0,39,0
23171,42,21.85928683851727,0.0,0.0,40,2,5,2,8,1,3,1,39,0
23172,37,25.388834057107324,0.0,0.0,40,3,14,0,7,0,1,1,39,1
23173,19,22.455046528337153,0.0,0.0,38,3,2,1,1,1,3,1,0,0
23174,43,22.485630960031568,0.0,0.0,40,3,4,0,7,0,2,1,26,0
23175,46,17.60590072268244,0.0,0.0,40,3,6,2,3,1,3,0,39,0
23176,18,16.721502776000282,0.0,0.0,20,0,10,1,0,1,3,0,39,0
23177,50,24.13931680302265,0.0,0.0,40,2,13,0,1,0,0,1,25,1
23178,47,18.859172433475834,0.0,0.0,40,4,5,0,12,0,3,1,33,0
23179,31,26.74032075058415,2.425644915080076,0.0,99,3,10,1,5,1,3,1,39,0
23180,33,19.986674187619247,0.0,0.0,45,3,5,0,1,0,3,1,39,0
23181,27,21.757695101911633,2.6868589810723695,0.0,40,3,10,0,7,0,3,1,39,1
23182,59,18.91871000569966,0.0,0.0,35,4,10,0,5,0,3,1,39,0
23183,39,17.296788033032946,0.0,0.0,40,2,10,0,3,0,3,1,39,1
23184,29,24.66728893268436,0.0,0.0,40,3,14,0,3,0,3,1,39,0
23185,26,16.104022658007963,0.0,0.0,55,3,8,2,4,1,3,0,39,0
23186,24,15.839898088419854,0.0,0.0,40,3,10,1,3,1,3,1,39,0
23187,25,18.255236430794973,0.0,2.3243211403133897,40,3,14,1,1,1,3,1,39,0
23188,30,13.076025972760092,0.0,0.0,20,3,14,1,1,1,3,0,39,0
23189,52,17.832334066733925,0.0,0.0,40,2,1,0,14,0,3,1,39,0
23190,51,19.361163149288746,0.0,0.0,40,1,11,0,10,0,3,1,39,1
23191,30,19.996499080874663,0.0,0.0,60,3,8,1,12,1,3,1,39,1
23192,19,14.61650520100431,0.0,0.0,25,0,14,1,0,1,3,0,39,0
23193,23,20.1961880930304,0.0,0.0,60,3,14,1,13,1,3,1,39,0
23194,37,20.02837704858622,0.0,0.0,45,2,9,0,10,0,3,1,39,0
23195,25,22.516988979071026,0.0,0.0,38,2,14,0,1,0,1,1,39,0
23196,49,20.634960552201186,2.9113021834918844,0.0,65,4,13,0,10,0,3,1,39,1
23197,30,16.986346270775375,0.0,0.0,55,3,10,0,10,0,3,1,39,0
23198,40,18.94063943727988,0.0,0.0,40,3,14,2,1,1,3,0,39,0
23199,20,22.2027125518623,0.0,0.0,32,3,10,1,7,1,2,1,39,0
23200,35,13.94150762373352,2.4432941369815784,0.0,55,4,7,0,5,0,3,1,39,0
23201,24,19.072445082381783,0.0,0.0,45,3,8,1,4,1,3,1,39,0
23202,32,22.011706468129958,0.0,0.0,40,3,10,2,3,1,1,1,39,0
23203,35,19.433098987588643,0.0,0.0,30,3,10,2,8,1,1,0,39,0
